Source,Summary
"[CLS] The layoffs at Eddie Bauer headquarters were dispersed across the company and at all levels, spokeswoman Lisa Erickson said. [SEP] The eliminations at Eddie Bauer come at all divisions and levels of the company, said Eddie Bauer spokeswoman Lisa Erickson.",1
"[CLS] The final price will be the lower of a 5 per cent discount to the average trading price over the period or $5.50, the institutional placement price. [SEP] The final price will be a 5 per cent discount to the volume-weighted average of trading between June 23 and July 11.",0
"[CLS] For the first time starting Thursday, all four pages of the Constitution will be on view instead of just the first and last pages. [SEP] And for the first time, all four pages of the Constitution will be on permanent display.",0
"[CLS] The tech-laced Nasdaq Composite Index .IXIC eased 5.16 points, or 0.32 percent, at 1,590.75, breaking a six-day string of gains. [SEP] The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.",0
"[CLS] With the Fourth of July weekend approaching, state parks such as the Spruce Run Recreation Area in Union Township will be open. [SEP] With the Fourth of July weekend approaching, state parks such as Parvin State Park in Salem County will be open.",1
"[CLS] After that, college President Paul Pribbenow told him to wrap up his speech. [SEP] After Hedges' microphone was unplugged for a second time, Pribbenow told him to wrap up his speech.",1
[CLS] The commission estimated California lost $937 million to corporate tax shelters in 2001. [SEP] California's lost tax revenue was mostly due to international corporate tax shelters.,1
[CLS] Sales -- a figure watched closely as a barometer of health -- rose 5 percent instead of falling as many industry experts predicted. [SEP] It also disclosed that sales -- a figure closely watched by analysts as a barometer of its health -- were significantly higher than industry experts expected.,1
"[CLS] The first of those discussions is expected to get under way in the next three to five months. [SEP] We hope to have the first of these discussions within the next three to five months.""",1
"[CLS] The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts. [SEP] Maximum sustained winds were around 40 mph, with stronger gusts.",1
"[CLS] Seattle Deputy Police Chief Clark Kimerer said the exercise here went well, with some aspects, including the communication system linking various agencies, working better than expected. [SEP] Police Deputy Chief Clark Kimerer said the exercise went well, with some aspects, including the communication system between varying agencies, working better than expected.",1
"[CLS] Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein possessed chemical and biological weapons and was hiding them. [SEP] Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein (news - web sites) possessed chemical, biological and other weapons and was hiding them.",1
"[CLS] It wants to force him to return his allegedly ill-gotten gains, with interest, and pay penalties. [SEP] The agency wants him to return the illegal proceeds with interest and pay civil monetary penalties.",1
"[CLS] Regional utility Tohoku Electric Power Co Inc said an 825,000-kilowatt (kW) nuclear reactor, the Onagawa No.3 unit near Sendai automatically shut down due to the quake. [SEP] Japan's Tohoku Electric Power Co Inc said an 825,000-kilowatt (kW) nuclear reactor, the Onagawa No.3 unit in northern Japan, automatically shut down due to the quake.",1
"[CLS] Ghulam Mahaiuddin, head of administration in the southern province of Helmand, said the bus blast happened early in the morning, west of the provincial capital Lashkargah. [SEP] The bus blast in Helmand happened early in the morning in Nadi Ali district, west of the provincial capital Lashkargah.",1
"[CLS] The time was about 4 a.m. on March 18, just hours before the first pinpoint missiles rained down on the capital. [SEP] The seizure occurred at 4am on March 18, just hours before the first American air assault.",0
"[CLS] Around 9:00 a.m. EDT (1300 GMT), the euro was at $1.1566 against the dollar, up 0.07 percent on the day. [SEP] Against the Swiss franc the dollar was at 1.3289 francs, up 0.5 percent on the day.",0
"[CLS] Two convicted killers and another inmate escaped from a state prison on a busy street Wednesday by cutting through a fence, a Corrections Department official said. [SEP] A convicted killer and two other inmates cut through two fences topped with razor wire and escaped from a state prison on a busy street.",1
"[CLS] About 25 countries have signed in the past four months, and about half of those have been signed in the past few weeks. [SEP] According to the State Department list, about 25 nations have signed bilateral agreements in the past four months, about half in the past three weeks.",1
"[CLS] Against the Canadian dollar, the greenback was trading nearly flat at C$1.3252 <CAD=> after the Bank of Canada kept key interest rates unchanged. [SEP] Against the Canadian dollar, the greenback rose 0.15 percent to $1.3260 <CAD=> as the Bank of Canada kept key interest rates unchanged.",1
[CLS] The supercomputer is actually an eServer and storage system with a peak speed of 7.3 trillion calculations per second. [SEP] It's a cluster of 44 IBM servers with a peak speed of 7.3 trillion calculations per second.,1
"[CLS] After three months, Atkins dieters had lost an average of 14.7 pounds compared to 5.8 pounds in the conventional group. [SEP] Three months into the study, the Atkins group had lost an average of about 15 pounds, compared with five for the low-fat group.",1
"[CLS] More than 6,000 companies must get shareholders' approval before granting their executives options and other stock compensation packages, the Securities and Exchange Commission said Monday. [SEP] Companies trading on the biggest stock markets must get shareholder approval before granting stock options and other equity compensation under rules cleared yesterday by the Securities and Exchange Commission.",1
"[CLS] Instead, the high court said that drug makers did not adequately show why the plan should be prevented from taking effect. [SEP] Stevens said that the drug manufacturers had not shown why the plan should be prevented from taking effect.",1
[CLS] Diana was at her lowest ebb when she wrote the letter to Paul Burrell claiming there was a plot to kill her. [SEP] Burrell said Diana wrote a letter in October 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance.,0
"[CLS] At 12 months there was still a difference in function, although it was not a significant one. [SEP] At 12 months, there was still a difference between the groups, but it was not considered significant.",1
"[CLS] He also called Hovan a ""person of good reputation"" who had worked as a bus driver since 1967. [SEP] Hovan, a resident of Trumbull, Conn., had worked as a bus driver since 1967 and had no prior criminal record.",0
"[CLS] Actor Arnold Schwarzenegger is leaving backers in suspense, and former Los Angeles Mayor Richard Riordan will consider if the Terminator balks. [SEP] Arnold Schwarzenegger and former Los Angeles Mayor Richard Riordan may jump in by the Aug. 9 deadline to file.",0
[CLS] The euro was at 126.38/43 yen little changed from its late U.S. level of 126.35 yen but down sharply from around 127.60 yen the same time on Tuesday. [SEP] The euro was around 126.50 yen compared to its late Tuesday U.S. level of 126.35 yen but down sharply from around 127.30 yen in early Asian trade on Tuesday.,1
"[CLS] Car volume fell 8 per cent, while light truck sales -- which include vans, pickups and SUVs -- rose 2.7 per cent. [SEP] Car volume was down 8 percent, while light truck sales--which include vans, pickups and SUVs--rose 2.7 percent.",1
"[CLS] The high Saturday is expected to be about 92 degrees, and it will likely drop to 90 degrees Sunday and Monday. [SEP] The high today will be about 92 degrees and will drop to 90 degrees Sunday and Monday.",1
