Source,Summary
"[CLS] The institute estimates that last year 15.7 per cent of the average supermarket's sales and more than half of gross margin went to pay employee costs. [SEP] The FMI estimates that last year 15.7 percent of the average supermarket's sales and more than half of gross margin went to pay employee costs, including wages and benefits.",1
"[CLS] When Olvera-Carrera was moved to the bus, Perez said the officers dragged him across the ground. [SEP] When Olvera-Carrera was moved to the bus, the officers dragged his paralyzed body across the ground, Perez said.",1
"[CLS] We have already found two trailers, both of which we believe were used for the manufacture of biological weapons. [SEP] We have already found two trailers that we and the Americans believe were used for chemical and biological weapons.""",1
"[CLS] Stanford bested a 144-player field that included former winners Sorenstam and Juli Inkster, as well as 13-year-old phenom Michelle Wie. [SEP] She did — and then some, besting a 144-player field that included former winners Sorenstam and Juli Inkster, as well as Wie.",1
"[CLS] ""It is symptomatic of the communication difficulties that often trouble the ECB,"" said Ken Wattret of BNP Paribas. [SEP] ""It is reminiscent of the communication troubles that have dogged the ECB in the past,"" said Ken Wattret of BNP Paribas.",1
"[CLS] Manfred Bischoff, EADS co-chairman and also a member of the management board of DaimlerChrysler, said both EPI and Pratt & Whitney had presented ""excellent proposals. [SEP] Manfred Bischoff, EADS co-chairman and a member of DaimlerChrysler's management board, said EPI and P&W had presented ""excellent proposals.",1
"[CLS] On Friday, the Concorde started up around sunrise and seemed to launch itself straight out of the rising sun. [SEP] Yesterday, the Concorde seemed to launch itself straight out of the rising sun.",1
"[CLS] ""We are declaring war on sexual harassment and sexual assault. [SEP] ""We have declared war on sexual assault and sexual harassment,"" Rosa said.",1
"[CLS] Malvo's attorneys mounted an insanity defense, arguing that Muhammad's indoctrination left him unable to tell right from wrong. [SEP] Malvo's lawyers have presented an insanity defense, saying brainwashing by convicted sniper John Allen Muhammad left Malvo incapable of knowing right from wrong.",1
"[CLS] While the Ibrahims had one separation operation, Goodrich and Dr. David Staffenberg plan about three for the Aguirres, with several weeks between each. [SEP] Instead of one long operation to separate the twins, Goodrich and Dr. David Staffenberg plan about three, with several weeks between each.",1
"[CLS] O'Brien was charged with leaving the scene of a fatal accident, a felony. [SEP] Bishop Thomas O'Brien, 67, was booked on a charge of leaving the scene of a fatal accident.",1
"[CLS] Deasean and Walker, a resident of nearby Barbey Street, were rushed to Brookdale Hospital Medical Center, where they died about 6 p.m., O'Brien said. [SEP] Both shooting victims were rushed to Brookdale University Hospital Medical Center, where they died a short time later.",1
"[CLS] Weyerhaeuser is the one of the worlds largest producers of softwood lumber, with the capacity to produce 7.6 billion board feet a year. [SEP] Weyerhaeuser, one of the world's largest producers of softwood, can produce about 7.6 billion board feet a year.",1
[CLS] Hedge funds came under renewed scrutiny recently when New York Attorney General Eliot Spitzer unveiled a probe of illegal trading in mutual fund shares. [SEP] The industry came under renewed scrutiny recently with the launch by New York Attorney General Eliot Spitzer of an investigation of illegal trading in mutual fund shares.,1
"[CLS] Lu reclined in a soft chair wearing a woolly coat near the blackened capsule. [SEP] ""It's great to be back home,"" said Lu, dressed in a woolly coat near the blackened capsule.",0
"[CLS] Michaela Cuomo, youngest daughter of Andrew Cuomo and Kerry Kennedy, is 8 months old. [SEP] Kerry Kennedy Cuomo and Andrew Cuomo have been married 13 years.",0
"[CLS] Jack Ferry, company spokesman, said that a search is in progress but would not comment on its status. [SEP] Company spokesman Jack Ferry said a search is ongoing but declined comment on its status.",1
"[CLS] ""It's obvious I'm not riding as well as years past,"" Armstrong said at a news conference. [SEP] ""I think it's obvious I'm not riding as well as I have in years past.",1
"[CLS] ""Kmart needs to dramatically overhaul management in the areas of buying, store operations and sourcing,"" he said. [SEP] Overall, ""Kmart needs to dramatically overhaul management in the areas of buying, store operations and sourcing,"" said Burt Flickinger of Strategic Resource Group.",1
[CLS] The union had not yet revealed which chain would be targeted. [SEP] The union said it would reveal later which chain would be targeted.,1
"[CLS] The court on Monday reversed the decision of that court, the 9th U.S. Circuit Court of Appeals. [SEP] The court today reversed the decision of that court, the United States Court of Appeals for the Ninth Circuit.",1
[CLS] Rescue workers had to scrounge for boats to retrieve residents stranded by high water. [SEP] Wagner and Wolford both said that rescue workers were scrounging for boats to retrieve residents stranded by high water.,1
"[CLS] WorldCom's financial troubles came to light last year and the company subsequently filed for bankruptcy in July, 2002. [SEP] WorldCom's problems came to light last year, and the company filed for the largest bankruptcy in US history in July 2002, citing massive accounting irregularities.",0
[CLS] Arts helped coach the youth on an eighth-grade football team at Lombardi Middle School in Green Bay. [SEP] The boy was a student at Lombardi Middle School in Green Bay.,0
"[CLS] Authorities had no evidence to suggest the two incidents were connected. [SEP] There was no immediate evidence that the two incidents were connected, police said.",1
"[CLS] Most times, wholesalers sold the questionable drugs to one of three huge national distributors that supply virtually all drugs in the country. [SEP] At one point in the chain, a wholesaler would sell the questionable drugs to one of three huge national companies that supply virtually all drugs in this country.",1
"[CLS] Hundreds of soldiers took part in the early morning raid, an apparent signal to Hamas that Israel would not limit itself to airstrikes in Gaza. [SEP] Hundreds of soldiers were involved, an apparent signal to Hamas that Israel would not limit itself to air strikes in Gaza.",1
[CLS] The woman had agreed to testify after receiving immunity protecting her from punishment for lying and other violations of the academy's honor code. [SEP] The defense said the woman testified under an immunity deal protecting her from punishment for lying and other violations of the academy's honor code.,1
"[CLS] At issue is the scholarship program that helps high-achieving students pay for studies in fields such as business or engineering, but not theology. [SEP] At issue in yesterday's case is a Washington state scholarship program that helps high-achieving students pay for studies in fields such as business or engineering, but not theology.",1
"[CLS] EDS said that it was ""responding to a subpoena and providing documents and information to the SEC"". [SEP] EDS is ""in the process of responding to a subpoena and providing documents and information to the SEC,"" the company said.",1
"[CLS] However, the standards body warns that changes to Internet Explorer may affect a ""large number"" of existing Web sites. [SEP] Still, changes to IE ""may affect a large number of existing Web pages,"" according to the W3C's notice.",1
"[CLS] At least seven other governments have signed agreements, but have asked not to have them publicized. [SEP] Egypt, Mongolia, the Seychelles, Tunisia and at least three other governments have signed unpublicized agreements.",0
"[CLS] ""I think 70 percent of the work is already done,"" Tauzin told reporters in the Capitol. [SEP] ""About 70 percent of the work is already done,"" Mr. Tauzin said.",1
"[CLS] Aside from meeting Chinese Premier Wen Jiabao on the sidelines of the Forum, Mr Goh also met Pakistani President Pervez Musharraf and Tajikistan President Emomali Sharipovich Rakhmonov. [SEP] On the sidelines of the Bo'ao forum, Mr Goh also met Pakistani President Pervez Musharraf and held talks with Tajikistan President Emomali Sharipovich Rakhmonov.",0
