Source,Summary
"[CLS] ""Close co-operation between our law enforcement agencies, close co-operation between our intelligence services lie at the heart of the ongoing fight against terrorism."" [SEP] Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism, he said.",1
"[CLS] ""It was going to involve others,"" said prosecutor Kenneth Karas at a Jan. 30 court hearing, reports the Associated Press. [SEP] ""It was going to involve others,"" federal prosecutor Kenneth Karas said at a Jan. 30 court hearing, without further elaboration.",1
"[CLS] On Wednesday, the total of National Guard and Reserve members called to active duty worldwide stood at 154,603. [SEP] As of yesterday, the total number of National Guard and Reserve troops called to duty worldwide stood at 154,603.",1
"[CLS] The European Commission, the EU's antitrust enforcer, is expected to issue its decision next spring — unless a settlement is reached. [SEP] The European Commission is expected to issue its decision in the case next spring — unless a settlement is reached.",1
"[CLS] North American futures pointed to a sub-par start to trading on Tuesday, with investors ready to get their first taste of quarterly earnings. [SEP] North American stock markets got off to a slow start Tuesday, with investors ready to get their first taste of quarterly earnings.",1
[CLS] Forecasters said warnings might go up for Cuba later Thursday. [SEP] Watches or warnings could be issued for eastern Cuba later on Thursday.,1
"[CLS] ""I still want to be the candidate for guys with Confederate flags in their pickup trucks,"" Dean said Friday in a telephone interview from New Hampshire. [SEP] ""I still want to be the candidate for guys with Confederate flags in their pickup trucks,"" he told The Des Moines Register.",1
[CLS] Two of the six people who testified before Congress Wednesday were engaged in a bitter dispute about airing Yankees games. [SEP] Two of the six people that testified to Congress today were engaged in a bitter dispute over airing Yankees games.,1
"[CLS] Davis, who appointed all of the PUC commissioners, called the proposed settlement ``too expensive for the ratepayers. [SEP] ""The proposed settlement is too expensive for the ratepayers,"" the governor said in a statement.",0
"[CLS] The Dow Jones industrial average <.DJI> rose 98.74 points, or 1.12 percent, to 8,949.00. [SEP] The city index outperformed the Dow Jones industrial average, which rose 2.9 percent during the four-day trading week.",0
"[CLS] The technology-laced Nasdaq Composite Index .IXIC inched down 1 point, or 0.11 percent, to 1,650. [SEP] The broad Standard & Poor's 500 Index .SPX inched up 3 points, or 0.32 percent, to 970.",0
"[CLS] Buchan responded by first noting that, in crafting the tax relief packages, ""the president has always had both the short-term and the long-term in mind."" [SEP] ""In crafting the tax relief packages, the president has always had both the short-term and the long-term in mind,"" Buchan said.",1
"[CLS] HCA Inc. , the largest U.S. hospital chain, dropped $2.21, or 5.8 percent, to $36.14. [SEP] HCA Inc. (nyse: HCA - news - people), the largest U.S. hospital chain, dropped $1.21, or 3.2 percent, to $37.14.",1
"[CLS] Mr Pollard said: ""This is a terrible personal tragedy and a shocking blow for James's family. [SEP] Nick Pollard, the head of Sky News said: ""This is a shocking blow for James's family.",0
"[CLS] And now it's anything he wants to say,"" Alesha Badgley, Stone County Nursing and Rehabilitation Center social director, said this week. [SEP] And now it's anything he wants to say,"" confirmed Stone County Nursing and Rehabilitation Center social director Alesha Badgley.",1
"[CLS] But Mitsubishi Tokyo Financial (JP:8306: news, chart, profile) declined 3,000 yen, or 0.65 percent, to 456,000 yen. [SEP] Sumitomo Mitsui Financial (JP:8316: news, chart, profile) was down 2.5 percent at 198,000 yen.",0
"[CLS] In Sweden, 99 percent of women are literate while at the other end of the scale, only eight percent of women in Niger are literate. [SEP] In Sweden, 99 percent of women are literate, compared with only 8 percent of women in Niger.",1
"[CLS] Earlier, he told France Inter-Radio, ""I think we can now qualify what is happening as a genuine epidemic."" [SEP] ""I think we can now qualify what is happening as a genuine epidemic,"" Health Minister Jean-Francois Mattei said on France Inter radio.",1
"[CLS] The broadside came during the recording Saturday night of a Christmas concert attended by top Vatican cardinals, bishops and many elite of Italian society, witnesses said. [SEP] The announcement was made during the recording of a Christmas concert attended by top Vatican cardinals, bishops, and many elite from Italian society, witnesses said.",1
"[CLS] More than 6 percent of men on the drug developed high-grade tumors compared with 5.1 percent on placebo. [SEP] They found that 6.4 percent of men on finasteride had high-grade tumors, compared to 5.1 percent taking a placebo.",1
"[CLS] The Nasdaq composite index fell 25.17, or 1.4 percent, to 1,792.07 following a loss of 26.46 the previous session. [SEP] The technology-laced Nasdaq Composite Index .IXIC dropped 25.17 points, or 1.39 percent, to 1,792.07, based on the latest available figures.",0
"[CLS] This integrates with Rational PurifyPlus and allows developers to work in supported versions of Java, Visual C# and Visual Basic .NET. [SEP] IBM said the Rational products were also integrated with Rational PurifyPlus, which allows developers to work in Java, Visual C# and VisualBasic .Net.",1
[CLS] The technology is available for download on the Microsoft Developer Network (MSDN) site. [SEP] WSE version 2 is available from Microsoft's developer Web site.,1
"[CLS] Fourteen of those infected passengers sat within four seats of the SARS patient and two were flight attendants, said Mike Ryan, WHO's global coordinator for anti-SARS efforts. [SEP] Of those, 14 were passengers sitting within four seats of the SARS patient and two were flight attendants, Ryan said.",1
"[CLS] ""His comments were extremely inappropriate and the decision was an easy one,"" MSNBC spokesman Jeremy Gaines said. [SEP] ""Savage made an extremely inappropriate comment and the decision to cancel the program was not difficult,"" MSNBC spokesman Jeremy Gaines said.",1
[CLS] He was the Ace of Diamonds in a pack of cards depicting Iraqi fugitives that has been issued to U.S. troops. [SEP] He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders.,1
[CLS] Officials said the data will be used to verify whether they had stayed beyond their authorized time. [SEP] Officials said data will be used to verify whether travelers have exceeded their authorized stay.,1
"[CLS] However, John Clare, chief executive of the Dixons Group, expressed his disappointment. [SEP] John Clare, Dixons chief executive, objected to the Commission's findings.",1
"[CLS] The broader Standard & Poor's 500 Index <.SPX> was 0.46 points lower, or 0.05 percent, at 997.02. [SEP] The technology-laced Nasdaq Composite Index .IXIC was up 7.42 points, or 0.45 percent, at 1,653.44.",0
"[CLS] Starting on Saturday, every computer infected with MSBlast is expected to start flooding Microsoft's Windows Update service with legitimate-looking connection requests. [SEP] Starting on Aug. 16, every computer infected with MBlast will start flooding Microsoft's Windows Update service with legitimate-looking connection requests.",1
"[CLS] Russia had closed checkpoints on parts of the border with China and Mongolia until June 4, Itar-Tass news agency said. [SEP] Russia has closed dozens of checkpoints on the border with China and Mongolia, which has also reported SARS cases, until June 4, Itar-Tass news agency said.",0
"[CLS] A nationally board certified teacher with a master's degree, Kelley makes a salary of $65,000 in his 30th year. [SEP] A nationally board certified teacher with a master's degree, Kelley, in his 30th year teaching, makes $65,000.",1
"[CLS] Ahold Chairman Henny de Ruiter offered shareholders at the meeting his ""sincere apologies"" for the scandal. [SEP] Board Chairman Henny de Ruiter offered shareholders at the meeting his ""sincere apologies"" for events at Foodservice and elsewhere in the embattled group.",1
"[CLS] Sen. Richard Shelby, R-Ala., chairman of the Senate Banking Committee, wasn't rushing to endorse the legislation. [SEP] Sen. Richard Shelby, a Republican from Alabama, chairman of the Senate Banking Committee, wasn't rushing to endorse the legislation, said committee spokesman Andrew Gray.",1
